asin,battery,button,cable,call,car,case,charge,charger,color,cover,day,design,device,fit,get,hand,headset,iPhone,issue,life,look,lot,mount,order,phone,place,plug,pocket,power,price,problem,product,protection,protector,purchase,quality,review,screen,side,size,something,sound,thing,time,unit,use,volume,way,work
B00607JBNO,28,11,1,15,3,13,6,4,0,1,20,0,14,5,19,7,0,6,16,18,5,17,1,6,334,5,1,7,10,33,14,1,0,1,12,13,14,34,8,11,4,3,13,32,4,33,3,12,37
B00608M56I,0,0,0,0,0,6,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,2,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0060AR6HO,0,1,0,0,0,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,0,0,0,0,1,0,0,0,0,-1
B0060HV0VK,0,1,0,0,0,15,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,4,3,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2
B0060MEGJ8,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
B0060N5F38,3,20,0,5,0,3,1,1,2,2,3,2,0,0,3,2,0,1,0,1,3,1,0,0,92,0,0,0,0,10,5,0,0,0,0,4,5,6,0,1,3,1,4,15,0,19,2,7,20
B0060RBZA6,1,0,0,2,0,2,0,0,1,0,0,-1,2,0,0,2,0,1,0,0,0,2,0,0,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2
B0060VW8EE,0,2,3,0,2,53,2,3,0,6,0,4,1,1,3,-1,0,7,2,0,0,4,2,1,15,0,2,3,0,1,2,0,5,5,2,0,0,5,0,1,2,0,4,5,0,2,3,2,1
B0061JPXLU,16,3,5,3,2,3,4,1,0,0,8,4,15,0,4,2,0,6,3,14,5,-1,0,1,9,2,3,0,5,16,0,4,0,0,5,27,7,0,3,24,3,70,4,14,4,18,9,5,7
B0061QFCI2,0,2,7,0,0,0,0,0,1,1,0,0,4,1,2,0,0,3,0,0,3,1,0,5,5,0,0,0,0,1,2,2,0,0,1,3,2,11,0,0,3,0,2,8,0,0,0,1,9
B0061QRIFW,2,6,1,1,0,2,1,0,2,1,2,0,4,0,3,1,0,8,1,2,1,0,0,1,24,0,0,0,0,0,0,0,0,0,3,3,2,8,2,0,2,0,0,1,0,5,1,2,5
B0061R2A1S,70,16,2,19,9,14,8,4,8,4,26,2,29,2,10,10,0,10,23,24,11,8,6,4,234,8,3,1,4,6,11,3,2,5,2,19,16,34,7,8,12,6,8,31,0,38,14,8,28
B0061R3DVO,37,8,3,9,5,7,7,2,4,4,12,5,12,0,8,6,1,8,10,12,7,8,0,1,152,3,1,3,7,7,5,0,1,0,2,14,4,21,1,6,6,10,16,26,0,22,5,8,25
B0061XLUJA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,4,0,4,1,0,1,6,1,0,0,0,1,0,0,1,0,0,1
B0061XLUSG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,1,0,7,6,0,0,0,0,13,0,6,0,6,2,2,-1,15,1,1,1,0,0,11,0,1,0,1,4
B0061XLXX8,28,0,2,0,0,3,4,1,0,0,0,0,1,3,2,0,0,2,0,1,0,2,0,4,10,0,2,0,1,1,3,3,0,0,0,1,0,3,0,0,2,0,1,7,0,3,0,0,3
B00629POXG,0,0,0,0,0,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B0062V4KG6,0,0,0,0,0,13,0,0,0,-1,0,0,0,1,1,1,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
B00636MB9S,0,0,0,0,0,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
B0064REJ3C,2,3,0,0,2,36,0,0,35,12,16,32,53,13,26,93,0,39,27,4,47,27,0,24,77,16,1,57,0,43,17,88,3,23,16,52,20,149,54,64,41,0,24,72,11,261,1,32,202
B0064UEZCE,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,0,1,1,0,1,3,0,0,0,0,2,0,1,0,1,-1,0,0,2,0,0,0,1,1,0,0,1,0,0,0
B0065EAPUK,0,0,0,0,0,11,0,0,1,4,1,0,0,1,1,1,0,2,0,0,2,1,0,0,12,0,0,1,0,2,0,0,2,0,2,0,0,0,0,1,1,0,1,3,0,0,0,0,1
B0065PGWQ0,30,25,2,-1,0,255,3,0,2,26,5,4,3,22,9,10,0,1,15,1,30,4,2,8,144,5,-2,18,9,15,4,9,27,48,8,11,10,47,5,3,13,0,11,15,0,10,37,8,10
B0065VZBEI,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,3,0,3,1,0,1,9,0,0,1,0,4,0,4,0,18,1,2,0,28,7,1,0,0,2,5,0,3,0,1,5
B006671H0S,3,1,0,0,0,18,1,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,1,10,0,1,3,0,1,-1,1,4,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2
B0066W44LW,0,0,0,0,0,1,3,0,0,6,0,0,0,0,2,0,0,2,1,1,2,0,0,1,4,3,0,1,0,3,0,3,0,8,0,1,0,8,0,0,1,0,2,1,0,2,0,1,0
B0066WVKKA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0
B0067OZ6X4,4,0,0,0,0,17,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,8,0,0,2,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
B00687F0FE,0,0,0,0,0,7,0,0,0,2,2,2,0,0,1,0,0,2,0,0,1,1,0,1,8,0,0,0,0,2,0,4,0,0,1,0,1,0,2,0,2,0,1,6,0,3,0,1,0
B0068DHE4I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B0069QMXK4,0,0,0,0,0,6,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2
B006AB0JMC,6,0,1,1,0,4,1,1,0,3,3,1,1,1,3,1,0,1,3,3,5,0,0,2,94,0,0,1,1,5,1,1,0,1,5,2,4,3,0,1,0,0,0,8,0,8,0,3,3
B006ACT1HA,0,3,0,0,0,16,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0,0,2,1,1,0,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0,4,0,1
B006AO200I,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0
B006ARYDK0,37,0,0,0,0,1,7,0,0,3,6,0,0,4,1,1,0,0,4,6,0,2,0,1,17,0,0,0,0,3,2,3,0,0,2,1,1,1,0,3,1,0,2,9,0,1,0,0,7
B006AZPWAC,6,0,1,0,1,0,5,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,16,0,0,0,4,-1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,2,1
B006B2USW6,0,0,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-1,0
B006B2VL5O,0,0,0,0,0,23,1,1,6,0,1,0,0,4,0,0,0,2,0,0,1,1,0,3,26,0,0,2,0,3,0,5,5,2,0,2,0,3,0,0,0,0,1,6,0,3,0,1,1
B006B2VO56,0,2,0,0,0,13,0,0,2,3,0,0,0,3,0,1,0,0,1,0,2,1,0,2,15,1,0,0,2,8,0,1,4,2,0,2,0,0,2,0,1,0,1,4,0,1,0,0,1
B006C14L06,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2
B006C313UK,1,0,0,0,0,12,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,6,2,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
B006C9TI6K,0,0,0,0,0,4,0,0,1,0,0,-1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B006CAW1Y0,6,0,1,0,0,0,11,9,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,3,5,0,1,0,0,0,0,5,0,0,1,1,0,0,0,1,2,0,0,1,1,4,0,1,4
B006CDAENW,2,0,0,0,0,1,-1,5,0,0,0,1,1,0,0,1,0,1,-1,0,0,2,0,0,8,0,0,0,3,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,15
B006CEKBFM,0,0,1,0,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,6,-1,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,1
B006CXO86Q,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,3,6,0,0,2,0,2,0,4,0,6,0,0,0,10,1,1,0,0,1,0,0,0,0,1,4
B006D9ZTCG,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,7,0,0,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
B006E7UTFO,2,6,0,0,0,43,0,0,1,7,0,0,5,3,-2,2,0,0,1,0,2,2,0,1,20,2,0,3,5,1,1,3,5,16,1,1,1,11,2,3,2,0,3,0,0,1,7,1,0
B006ECAMY2,1,4,0,0,1,19,0,0,0,4,0,0,1,3,1,3,0,0,0,0,0,0,0,-1,27,2,0,1,2,3,0,4,2,3,2,3,0,1,0,0,1,0,2,0,0,2,2,0,1
B006ECB9BC,0,1,0,0,1,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
B006FBRQ3C,0,1,0,0,0,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B006FCO06W,0,1,0,0,0,11,0,0,5,4,2,1,0,1,0,1,0,-1,0,0,0,0,0,3,7,0,0,0,0,2,1,3,2,0,0,0,0,-1,1,0,0,0,1,4,0,0,0,1,0
B006FCO0NU,0,0,0,0,0,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,2,0,2,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
B006FLXGOK,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
B006FXY9LC,9,6,1,1,0,0,2,1,1,0,3,0,1,0,3,2,0,4,1,3,2,6,0,0,40,1,1,1,3,0,1,1,0,0,1,0,1,4,1,1,0,1,4,2,0,11,0,0,5
B006G8JZ06,0,7,0,0,1,14,0,4,0,1,2,3,0,5,2,0,0,8,0,0,8,1,0,4,12,2,4,2,0,3,1,1,3,0,0,4,1,0,4,1,0,0,0,7,0,2,0,0,2
B006GK5BUW,0,2,0,0,0,12,0,0,1,1,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,1,2,4,0,0,2,0,2,0,0,0,0,1,1,0,1,3,1,0
B006H0R2D0,0,1,1,0,1,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
B006H28IM2,0,0,0,0,0,10,0,0,2,2,0,0,0,1,1,0,0,0,0,0,3,0,0,4,17,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
B006H3E6EK,2,6,1,12,10,0,4,1,0,0,6,4,3,0,3,1,18,2,7,-1,3,0,0,4,25,0,0,3,5,2,6,5,0,0,0,13,1,1,0,0,1,4,5,14,15,5,8,5,16
B006H5O9AY,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0
B006H6NY40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2
B006H9Z27O,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,1,0,2,0,1,4
B006H9Z9RW,0,0,0,0,0,28,0,1,2,3,0,6,0,1,0,1,0,2,0,0,1,0,0,2,12,1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0
B006HDAC9S,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
B006HDD56U,0,1,0,0,0,13,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,1,3,0,2,2,0,1,0,0,0,0,0,2,0,1,1,1,2
B006HDD80I,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,-2,1,1,-1,0,0,0,-1,1,1,0,0,-1,-1,0,0,0,0,0
B006HVIZDK,0,0,3,0,5,0,-1,9,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,4,0,0,0,0,3,0,2,0,0,1,1,2,0,0,0,0,0,1,2,0,1,0,0,6
B006ICO43S,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,3,4,1,0,0,0,3,0,-2,0,3,1,0,0,6,0,0,1,0,0,1,0,-1,0,-1,1
B006IE3W5C,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
B006IKLPSC,2,0,2,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,10,0,0,0,0,1,0,3,0,0,0,-1,1,0,0,0,0,0,1,2,1,3,0,0,2
B006IX7QS2,0,0,0,0,1,22,1,1,0,5,0,2,1,3,1,2,0,0,0,0,0,1,1,2,29,2,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,1,2,3,0,3,0,2,4
B006IX7XJO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
B006IX7XQC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,2,0,2,0,1,0,2,0,3,0,0,0,0,0,2,0,0,0,0,1
B006J2JJ6E,0,0,0,0,0,25,0,0,6,1,2,0,0,0,1,0,0,-1,1,0,4,0,0,3,3,0,0,0,0,4,1,6,4,0,2,3,0,1,0,0,1,0,2,3,0,0,0,1,1
B006JB6XH8,0,6,0,0,0,18,1,0,0,8,2,0,0,8,7,0,0,20,3,2,12,2,0,6,30,1,0,3,1,16,2,23,8,60,0,12,2,66,0,0,4,0,4,14,0,9,0,7,14
B006JC5BYI,4,2,0,6,1,1,4,0,2,2,2,0,8,5,1,2,16,1,2,2,1,2,0,0,15,0,1,0,7,8,3,3,0,0,0,8,0,0,1,1,2,4,1,6,1,13,12,3,7
B006JHU2HY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,1,0,1,0,-1,0,0,0,2,0,0,1,0,0,3,0,0,0,2,0
B006JHUDH8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,1,0,0,4,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2
B006JTHGBM,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,14,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0
B006JU0DSE,0,0,0,0,0,14,0,0,2,0,0,1,0,1,1,0,0,4,0,0,4,0,0,3,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0
B006JUMOU4,0,5,0,0,0,35,0,1,10,0,0,0,0,0,2,0,0,2,1,1,3,5,0,0,14,0,0,2,0,1,2,0,4,1,0,0,1,2,1,1,0,0,0,5,0,0,1,0,1
B006JW3C4Y,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0
B006KYWPGW,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
B006L6PPXE,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
B006L9I5CE,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
B006LAP76A,0,0,1,0,0,8,0,0,0,2,0,1,0,5,0,1,0,0,0,0,1,0,0,1,16,0,1,1,0,3,0,6,0,0,0,-2,0,2,0,2,1,0,1,4,0,0,0,2,1
B006LM2202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,1,0,0,1,2,0,2,0,0,0,2,0,0,1,0,0,0,1,2,0,4,1,0,1
B006LVZC7S,0,1,0,0,0,5,0,0,0,0,1,2,1,2,2,1,0,1,1,1,1,0,0,1,20,1,0,1,0,3,2,9,6,31,3,1,0,37,4,2,2,0,3,6,0,6,0,1,3
B006LVZCXW,0,1,0,0,0,3,0,0,0,7,2,0,0,1,4,0,0,0,1,0,1,0,0,0,20,5,0,3,0,3,0,7,3,7,1,2,0,19,2,4,0,0,-1,8,1,8,0,4,5
B006M7I96W,0,1,0,0,0,18,0,0,2,0,0,3,0,1,0,1,0,0,1,0,3,0,0,0,7,0,0,0,0,1,0,0,3,0,1,3,2,0,1,0,2,0,3,0,0,1,1,1,0
B006M9L1A6,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B006MBMBTY,0,4,0,0,0,33,0,0,0,0,-1,1,0,0,4,0,0,2,1,0,1,0,0,3,11,0,0,1,1,2,0,2,0,0,3,1,0,0,1,0,1,0,0,1,0,3,2,0,0
B006MK0ZD4,19,20,18,0,2,197,13,1,23,15,3,6,6,21,2,7,0,2,5,0,15,4,1,9,99,3,4,12,9,11,8,7,16,1,3,8,3,8,14,2,3,1,5,9,2,9,11,8,9
B006N01HB2,0,2,0,0,0,13,0,0,0,-1,0,0,1,0,0,0,0,2,1,0,0,1,0,-1,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
B006N2E8KM,0,0,0,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,2,-1,0,0,0,2,0,2,0,0,0,0,0,1,0,2,2,1,1
B006NYP61K,0,1,5,0,7,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,10,1,7,2,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,4,1,0,4
B006OAXFQG,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B006OBSUUG,43,0,0,0,0,6,8,2,0,10,3,1,1,3,0,0,0,0,0,6,3,1,0,2,26,1,0,0,3,1,1,1,0,0,0,1,1,1,1,-1,0,0,0,8,0,3,0,1,6
B006OIOKFS,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,3,0,0,0,2,3,3,3,9,-1,0,1,13,5,1,0,0,0,2,0,2,0,1,3
B006OT2UQS,0,2,0,1,0,1,3,1,0,0,2,0,1,2,0,0,10,4,1,0,1,0,0,1,2,0,0,0,2,3,1,0,0,0,1,5,2,0,1,2,1,8,2,5,0,0,0,1,2
B006OU8JC6,0,1,0,0,0,16,0,0,0,1,0,1,0,2,0,0,0,4,0,0,1,0,0,2,3,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1
B006P3WCMA,0,-2,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
B006PBROPC,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,3,0,7,1,1,1,15,0,1,1,0,0,1,0,0,0,0,1
B006PKRQVU,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B006PWYB2A,1,1,0,0,1,22,0,0,1,4,3,1,0,2,5,1,0,3,1,-1,4,2,0,1,29,1,0,4,0,0,2,6,2,10,0,-1,1,5,3,0,1,0,1,3,0,4,1,6,1
B006QH7JKA,-1,4,1,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,5,1,0,2,0,0,2,3,0,0,0,1,4,0,5,0,0,0,3,0,1,0,0,1,0,1,0,0,8,1,1,10
B006QLTUCG,0,0,0,1,1,1,6,2,0,1,1,0,1,1,1,0,0,6,0,1,0,0,0,0,3,0,0,0,0,2,1,3,0,0,0,1,0,0,0,1,2,0,0,1,1,2,0,1,1
B006QRHZJK,3,1,0,0,6,5,1,1,0,0,0,0,3,1,3,5,0,1,1,1,3,0,19,1,24,4,0,0,2,1,1,2,0,0,0,1,1,0,0,2,2,0,7,-1,0,4,1,-1,6
B006QVV4Y8,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,1,0,0,0,2,0,0,0,16,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,3,0,3,0,6,0,0,3
B006QY6VXE,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1,-2,0,1,0,0,3,0,0,0,1,1,0,0,0,0,1
B006QYI6LO,0,0,0,0,1,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,8,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,2,0,2,4
B006QYJ9H4,0,0,0,0,0,23,0,0,0,3,0,0,0,8,1,0,0,0,-1,0,2,2,0,0,20,0,1,1,0,3,1,1,0,1,0,1,0,0,3,3,0,0,-1,1,0,-1,0,0,0
B006QYWXJA,0,0,0,0,0,1,0,0,0,1,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
B006QYY88E,3,0,0,0,1,21,0,0,0,1,1,1,0,3,2,0,0,3,1,0,3,2,0,1,7,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0
B006QYY8DY,0,0,0,0,1,5,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,1,0,1,4,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
B006R94O7I,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,4,0,0,1,1,0,0,1,0,0,-1,0,3,1,0,0,9,0,0,0,10,0,0,0,0,3,0,0,0,0,1,1
B006R9E41E,0,1,0,0,0,15,0,0,4,-1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,6,0,0,1,0,2,0,3,1,2,1,0,0,0,0,0,2,0,1,0,0,0,0,2,5
B006R9UXHS,0,0,0,0,0,3,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1
B006RO5Q8O,4,4,0,0,0,6,0,0,0,5,0,0,5,2,3,4,0,0,3,1,2,1,0,6,45,3,0,2,3,1,4,28,5,48,5,3,5,37,3,1,5,0,4,17,0,10,0,4,7
B006ROBC78,0,0,0,0,1,12,0,1,5,2,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,13,0,0,0,0,3,0,5,1,0,1,0,0,2,2,0,0,0,0,1,0,1,0,1,0
B006T8JT3Q,0,0,0,0,0,13,0,0,1,5,0,1,0,1,1,0,0,0,1,0,3,1,0,0,7,0,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,1,2,0,3,0,0,1
B006U2NNBU,0,0,10,0,0,2,20,25,5,0,0,0,3,0,1,0,0,0,2,0,4,3,0,2,12,1,9,0,0,1,1,1,0,0,1,8,0,0,0,0,2,0,1,2,0,4,0,0,6
B006UNQR6M,0,2,0,0,0,22,0,0,1,0,0,1,0,1,0,0,0,-1,1,0,2,2,0,1,-1,0,0,2,0,1,1,1,0,1,0,2,0,4,0,0,0,0,0,1,0,3,1,3,1
B006USTXKO,0,0,0,0,0,32,0,0,0,3,0,2,0,1,4,1,0,0,0,0,5,0,0,1,7,0,0,0,0,2,0,1,4,-1,0,1,0,0,2,0,0,0,-1,4,0,1,0,-1,0
B006UYDCI2,0,0,0,0,0,11,0,0,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0
B006V3TUP6,0,2,0,0,0,12,2,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,-2,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,2,0,-2,1,1,1,2
B006V47ONU,7,9,0,0,0,2,3,1,1,0,4,1,0,0,1,1,0,7,2,3,2,2,0,1,11,0,0,3,4,0,-2,0,0,1,2,4,2,10,4,6,2,0,0,3,0,11,6,4,-3
