asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime,title
B001UC9NOQ,"[0, 0]",5,I bought two and they both work great for my Droid X.  Why two?  So I don't have to lug cables around to the office and car.,"09 10, 2010",A2N17HJ5UU5YAO,"S. Holmes ""Holmes Home""",Great for my Droid X,1284076800,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UC9NOQ,"[0, 0]",3,"I don't know the technical specifications, but this USB to micro USB allows me to charge my kindle by plugging it into my computer or using an adapter to plug it into an outlet, but not my blackberry curve.  When plugged into my computer, I can drag and drop files to my kindle. I havent tried it with my blackberry.Also, in case not all suppliers using this xescription are, in fact, supplying the same product (i dont know the rules for that), i got mine from Media Mart","08 22, 2011",A39HKRASBIR9CA,"The ERISA Dude ""ERISA Dude""",Perfect for charging & synching a cell phone or kindle,1313971200,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UC9NOQ,"[0, 0]",4,"There are no markings on the cable to indicate it is a Blackberry OEM cable. Mine do work but then again, I have had them for only a few days.","12 9, 2012",A3SRDVCD2ATIIS,Voltaire,A decent cable,1355011200,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UC9NOQ,"[0, 0]",5,"Good quality and great durability. Buy several and keep some in your travel bag, your glove box, your office, your camping gear, and any other bag that you may take with you on different trips.  You just never know when you will need to sneak in a charge.  :)","01 8, 2014",A71Z9883YHWOH,"William Drummond ""William""",Loved it....,1389139200,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UC9NOQ,"[0, 0]",5,It is just a cable so there is no reason to pay too much for something you are likely to lose or give away.  Cable works fine.,"02 16, 2013",A3P7RRWULKHB7V,yellowpixels,It's Just a Cable,1360972800,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UC9NOQ,"[0, 0]",5,"Works great! It did exactly what it was intended for, no complaints. I'd definitely buy another if I need one!","07 28, 2013",A2Z84UZPX7064Q,Zane V. Simon,Bought as an extra charger cable...,1374969600,"BlackBerry USB DataSync and Charging Cable with Micro USB for BlackBerry 8900, 9500, and 8220"
B001UO45SI,"[0, 0]",3,"Had no complains, but this is not something I would buy again for a long term use, is just to used it for some time, then you get tired.","03 1, 2013",A4G46Z5D8HWP1,Alberto Morales,it was ok,1362096000,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",3,"The screen protector works great on protecting the screen of the phone. And works great as a mirror if needed. The big draw back is if there is allot of light, you can't see the face of your phone...:(","11 23, 2012",ABFW2X0CMQM24,Amazon Customer,mirror screen protector,1353628800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",5,i love that its a mirror. its better than the others that i have used. it's a strong quality. will purchase again as soon i'm done with the 5 pack.,"11 30, 2010",A2R6J09C2M0JPS,A. talha,love it!,1291075200,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",1,"This screen protector is very thick and therefore, very easy to apply.  However, the mirrored surface makes the display on your phone dark at best and invisible in bright light.  I t makes a glare that you cannot see through.  I plan to return these even though it's not much money.","12 19, 2011",A2Y9FMJJFJS5BU,bc,Great mirror if you don't want to see your phone.,1324252800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 1]",4,Receive very quickly and it was very cheap and it was very easy to install onto the phone.. great purchase and will purchase again..,"09 20, 2011",A1I18EQPM8JW9G,bonbon,5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB,1316476800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 1]",5,I bought some of these in our local mall a few months back for $10 a piece! You can't beat this price for sure!!! The only thing I will warn you of is if you intend on reading anything on your phone in the day light you won't like these.  It's fine for natural indoor lighting and great at night but in the harsh sun light you can't read a thing.,"07 22, 2011",AM8V2NZ3KWJZU,"Charlea ""Charlea""",Great Deal!,1311292800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",2,"Don't like it , when I in the sun outside cant see the screen and it wasn't reusable at all .","01 18, 2013",A3HP08WIDGGMQ9,Charlene Joseph,Don't like,1358467200,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",4,"When I purchased these, I didn't realize they were actually mirrored.  We put the first one on, and it surprised the heck out of us.  The only problem is that with it being as shiny as it is, it's hard to get it completely flat against the screen.  When the phone is used, the backlight has no problem coming through the film.  I would recommend this.","01 10, 2012",A2JHLI6SACHWTU,CP1234,Cool idea,1326153600,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",5,"Ordered for the price 1.99 for 5x + FS.Very nice, came early and I am using it, as not thick as other, but I like that and do it suppose to do (mirror effect)","08 27, 2010",A1ACFO5TGECX9P,CreativeMax,"Good, fast shipped and free.",1282867200,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",5,"The mirror gave me a headache personally, but they did look wicked cool on my iPod. They did a great job of keeping my screen safe too! Definitely suggest you get these.","01 2, 2013",AKEWAJI47QR06,DarcieMae1121,Awesome Deal,1357084800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",5,"This item is very tough, easy to put on and comes with everything necessay.I have had it for a few weeks now and no scratches, peeling offI would recommend it","09 10, 2011",A2XRE6MU9BIG0Y,Dbl L,Great product,1315612800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 1]",3,"When I purchased this product, I thought I was ordering for an Iphone 4. So now I have all these screen protectors I can't use. I am to blame for not paying close attention to what I was buying. Otherwise its a nice product!!!!!!!!!","09 23, 2011",A2A3QG0JKJ79WZ,E-Rock7,Pay close attention,1316736000,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",1,This screen protector performs as shown. What it does not tell you is you can barely see the screen after applied.  I increased the brightness to 100% and still had a hard time seeing the screen.,"03 28, 2011",A3KN9W0LMHWI5Q,James Hassell,Tinted screen protector,1301270400,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",1,"Do not buy this product, not worth your money! The mirror effect is blurry and can't see anything. Service was great but product not worth it!","06 17, 2013",A35A1B1887T107,Jocelyn Avendano-Loza,Not Worth It!,1371427200,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",4,This is a great screen protector. It is a little thick to use with a cover such as an otter box.,"02 6, 2011",A2SGZTPTETK9TA,"Joe1988 ""daytonaa88""",Good Protection,1296950400,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",4,"Easy to install.  You can use as a mirror when the phone is turn off.  However, it does not work too well out in the sun.","01 30, 2013",A29F2MVBT20ITS,Khan,Works great,1359504000,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",2,"i bought these as a replacement for the screen protector i purchased when i got the phone.  my old one had been beaten up and had a few nicks in it (after a year and a half).  i put one of these on a few months back and it's already pretty beat up.  it works but isn't great quality.  i would recommend getting some at at&t or sprint for a few more bucks.  if you don't mind changing the cover ever few months, these are a good cheap option.","06 11, 2012",ARSSOKY64C7QE,"KRANZO ""KRANZO""",they work but aren't as good as other screens,1339372800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",5,"This is a great product at a fair price.  I hope it is useful to note: this is my third purchase of this particular product and I plan to order from this company in the future.  The most important feature of a screen protector is PRIVACY: when I am working, texting or just idling in public places, I want my all of my information protected.  This product accomplishes the task beautifully!  The screens are easy to install and fit perfectly on my iPhone 3G.  I find the mirror finish stylish and useful; I can even check my lipstick...ha ha! The only negative is the screen gets smeared and dirty very easily; however, the product does include a lint cloth. The glue on the back of the screen protector adheres to the iPhone very well and the bubbles that appear upon install can be completely smoothed and eradicated. The screen protectors are durable and one can last for several months.  I like to change screens every month or so and at this price, I can do it!  Good job, Empire; thank you!","05 25, 2012",A1RKZR26PIAYA0,LA-Lawyer,Mirror Screen Protector ROCKS !!!,1337904000,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",4,this screen protecter was good but it hurt my eyes with the mirrior when i was outside with the glare,"07 31, 2013",A12VVFSYYMI1HC,Lynette Tomasetti,hi,1375228800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",1,"I expected the mirror screen protector to be like the one i have on my iphone right now. Instead, it's a cheap funhouse mirror type of mirror...who wants to look at that??","11 18, 2010",A3GLVV9L8U89OB,mailovelyday,funhouse mirror?!,1290038400,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[0, 0]",3,"The screen protector was ok. It protected the screen perfectly, as it should, but it  got scratched pretty easily. There were scratches all over the edges where the film was under the case edges. I had to change films pretty often due to the scratches. Good thing it was a 5-pack.","01 10, 2013",A1OI284FO0DUGG,Ma.Lo,Scratches,1357776000,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
B001UO45SI,"[4, 4]",3,"These are really inexpensive screen protectors that look a little bit better in the photos than in real life.Pros:Protector is slightly thicker than the protector that came with my 3G.It is easy to fit over your screen for application if you go slowly.The mirror effect is cool in itself.Very easy to apply without bubbles forming.It is very inexpensive.Cons:The mirror effect is not like a mirror but more of a flat silvery color.The cover shows minor scratches very easily.Bubbles can be taken out with a credit card, but minor scratches occur.Unlike a clear screen cover, this one has a fine grid, but you can easily see past it.Brightness (outdoors) makes reading a little difficult.For the price and for what you get, it is a deal.  It is simply a matter of what you want your iPhone to look like.","01 8, 2011",AWPODHOB4GFWL,"Martin A Hogan ""Marty From SF""",A Matter Of Preference,1294444800,EMPIRE 5-Pack Premium Reusable LCD Mirror Screen Protector with Lint Cleaning Cloth for Apple iPhone 3G 8GB 16GB / 3G S 16GB 32GB [EMPIRE Packaging]
